ZipCode,Category,Destination,YearsAhead,AbsoluteValue,NormalizedValue,Rank,Metric
60612,Distance To Work,60643,,12.519,0.438358008,24,Distance between two zipcodes in miles
60613,Distance To Work,60643,,17.262,0.225572005,38,Distance between two zipcodes in miles
60614,Distance To Work,60643,,15.192,0.318438762,33,Distance between two zipcodes in miles
60615,Distance To Work,60643,,8.2,0.632122028,17,Distance between two zipcodes in miles
60616,Distance To Work,60643,,9.881,0.556707044,20,Distance between two zipcodes in miles
60617,Distance To Work,60643,,6.053,0.728443248,12,Distance between two zipcodes in miles
60618,Distance To Work,60643,,17.377,0.220412741,39,Distance between two zipcodes in miles
60619,Distance To Work,60643,,3.782,0.830327501,5,Distance between two zipcodes in miles
60620,Distance To Work,60643,,2.761,0.876132795,4,Distance between two zipcodes in miles
60621,Distance To Work,60643,,5.617,0.748003589,10,Distance between two zipcodes in miles
60622,Distance To Work,60643,,13.89,0.376850606,31,Distance between two zipcodes in miles
60623,Distance To Work,60643,,10.147,0.544773441,21,Distance between two zipcodes in miles
60624,Distance To Work,60643,,12.803,0.425616869,26,Distance between two zipcodes in miles
60625,Distance To Work,60643,,18.748,0.158905339,42,Distance between two zipcodes in miles
60626,Distance To Work,60643,,21.401,0.039883356,49,Distance between two zipcodes in miles
60628,Distance To Work,60643,,2.181,0.902153432,2,Distance between two zipcodes in miles
60629,Distance To Work,60643,,5.896,0.735486765,11,Distance between two zipcodes in miles
60630,Distance To Work,60643,,19.336,0.132525796,45,Distance between two zipcodes in miles
60631,Distance To Work,60643,,22.29,0,51,Distance between two zipcodes in miles
60632,Distance To Work,60643,,8.426,0.621982952,18,Distance between two zipcodes in miles
60633,Distance To Work,60643,,5.572,0.750022432,9,Distance between two zipcodes in miles
60634,Distance To Work,60643,,18.912,0.151547779,43,Distance between two zipcodes in miles
60636,Distance To Work,60643,,5.545,0.751233737,8,Distance between two zipcodes in miles
60637,Distance To Work,60643,,6.333,0.715881561,13,Distance between two zipcodes in miles
60638,Distance To Work,60643,,7.925,0.644459399,16,Distance between two zipcodes in miles
60639,Distance To Work,60643,,16.037,0.280529385,35,Distance between two zipcodes in miles
60640,Distance To Work,60643,,18.634,0.16401974,41,Distance between two zipcodes in miles
60641,Distance To Work,60643,,17.868,0.198384926,40,Distance between two zipcodes in miles
60642,Distance To Work,60643,,13.803,0.380753701,29,Distance between two zipcodes in miles
60643,Distance To Work,60643,,0,1,1,Distance between two zipcodes in miles
60644,Distance To Work,60643,,13.454,0.396410947,28,Distance between two zipcodes in miles
60645,Distance To Work,60643,,21.451,0.037640197,50,Distance between two zipcodes in miles
60646,Distance To Work,60643,,21.338,0.042709735,48,Distance between two zipcodes in miles
60647,Distance To Work,60643,,15.323,0.312561687,34,Distance between two zipcodes in miles
60649,Distance To Work,60643,,7.075,0.682593091,14,Distance between two zipcodes in miles
60651,Distance To Work,60643,,14.408,0.353611485,32,Distance between two zipcodes in miles
60652,Distance To Work,60643,,4.312,0.806550022,7,Distance between two zipcodes in miles
60653,Distance To Work,60643,,8.675,0.610812023,19,Distance between two zipcodes in miles
60654,Distance To Work,60643,,13.154,0.409869897,27,Distance between two zipcodes in miles
60655,Distance To Work,60643,,2.586,0.883983849,3,Distance between two zipcodes in miles
60656,Distance To Work,60643,,20.382,0.085598923,47,Distance between two zipcodes in miles
60657,Distance To Work,60643,,16.564,0.256886496,36,Distance between two zipcodes in miles
60659,Distance To Work,60643,,20.121,0.09730821,46,Distance between two zipcodes in miles
60660,Distance To Work,60643,,19.324,0.133064154,44,Distance between two zipcodes in miles
60707,Distance To Work,60643,,17.045,0.235307313,37,Distance between two zipcodes in miles
60827,Distance To Work,60643,,3.784,0.830237775,6,Distance between two zipcodes in miles
6761,Distance To Work,60644,,6.189,0.652283836,16,Distance between two zipcodes in miles
12311,Distance To Work,60644,,7.221,0.594303051,26,Distance between two zipcodes in miles
60608,Distance To Work,60644,,4.617,0.740603405,10,Distance between two zipcodes in miles
60609,Distance To Work,60644,,7.069,0.602842856,25,Distance between two zipcodes in miles
60610,Distance To Work,60644,,6.34,0.643800213,20,Distance between two zipcodes in miles
60612,Distance To Work,60644,,3.61,0.797179617,6,Distance between two zipcodes in miles
60613,Distance To Work,60644,,7.449,0.581493342,27,Distance between two zipcodes in miles
60614,Distance To Work,60644,,6.308,0.645598067,19,Distance between two zipcodes in miles
60615,Distance To Work,60644,,9.566,0.462554076,39,Distance between two zipcodes in miles
60616,Distance To Work,60644,,7.733,0.56553739,29,Distance between two zipcodes in miles
60617,Distance To Work,60644,,14.992,0.157705489,49,Distance between two zipcodes in miles
60618,Distance To Work,60644,,5.736,0.677734704,15,Distance between two zipcodes in miles
60619,Distance To Work,60644,,12.383,0.304286758,44,Distance between two zipcodes in miles
60620,Distance To Work,60644,,10.955,0.384515984,43,Distance between two zipcodes in miles
60621,Distance To Work,60644,,9.274,0.478959492,37,Distance between two zipcodes in miles
60622,Distance To Work,60644,,3.865,0.782852969,8,Distance between two zipcodes in miles
60623,Distance To Work,60644,,3.447,0.806337435,5,Distance between two zipcodes in miles
60624,Distance To Work,60644,,2.063,0.884094612,3,Distance between two zipcodes in miles
60625,Distance To Work,60644,,6.939,0.610146637,23,Distance between two zipcodes in miles
60626,Distance To Work,60644,,10.1,0.432552391,41,Distance between two zipcodes in miles
60628,Distance To Work,60644,,14.975,0.158660599,48,Distance between two zipcodes in miles
60629,Distance To Work,60644,,7.565,0.574976122,28,Distance between two zipcodes in miles
60630,Distance To Work,60644,,6.212,0.650991629,17,Distance between two zipcodes in miles
60631,Distance To Work,60644,,8.84,0.503342884,36,Distance between two zipcodes in miles
60632,Distance To Work,60644,,5.495,0.691274791,14,Distance between two zipcodes in miles
60633,Distance To Work,60644,,17.799,0,51,Distance between two zipcodes in miles
60634,Distance To Work,60644,,5.476,0.692342266,13,Distance between two zipcodes in miles
60636,Distance To Work,60644,,8.319,0.532614192,33,Distance between two zipcodes in miles
60637,Distance To Work,60644,,10.763,0.395303107,42,Distance between two zipcodes in miles
60638,Distance To Work,60644,,6.921,0.61115793,22,Distance between two zipcodes in miles
60639,Distance To Work,60644,,2.761,0.844878926,4,Distance between two zipcodes in miles
60640,Distance To Work,60644,,8.071,0.546547559,30,Distance between two zipcodes in miles
60641,Distance To Work,60644,,4.859,0.727007135,11,Distance between two zipcodes in miles
60642,Distance To Work,60644,,5.339,0.700039328,12,Distance between two zipcodes in miles
60643,Distance To Work,60644,,13.454,0.244114838,47,Distance between two zipcodes in miles
60644,Distance To Work,60644,,0,1,1,Distance between two zipcodes in miles
60645,Distance To Work,60644,,9.67,0.456711051,40,Distance between two zipcodes in miles
60646,Distance To Work,60644,,8.282,0.53469296,32,Distance between two zipcodes in miles
60647,Distance To Work,60644,,4.146,0.767065565,9,Distance between two zipcodes in miles
60649,Distance To Work,60644,,12.815,0.280015731,46,Distance between two zipcodes in miles
60651,Distance To Work,60644,,1.723,0.903196809,2,Distance between two zipcodes in miles
60652,Distance To Work,60644,,9.336,0.47547615,38,Distance between two zipcodes in miles
60653,Distance To Work,60644,,8.778,0.506826226,35,Distance between two zipcodes in miles
60654,Distance To Work,60644,,6.227,0.650148885,18,Distance between two zipcodes in miles
60655,Distance To Work,60644,,12.688,0.287150964,45,Distance between two zipcodes in miles
60656,Distance To Work,60644,,6.939,0.610146637,23,Distance between two zipcodes in miles
60657,Distance To Work,60644,,6.613,0.628462273,21,Distance between two zipcodes in miles
60659,Distance To Work,60644,,8.197,0.539468509,31,Distance between two zipcodes in miles
60660,Distance To Work,60644,,8.614,0.516040227,34,Distance between two zipcodes in miles
60707,Distance To Work,60644,,3.777,0.787797067,7,Distance between two zipcodes in miles
60827,Distance To Work,60644,,17.236,0.031630991,50,Distance between two zipcodes in miles
6761,Distance To Work,60645,,9.335,0.627166707,27,Distance between two zipcodes in miles
12311,Distance To Work,60645,,9.67,0.613787044,28,Distance between two zipcodes in miles
60608,Distance To Work,60645,,11.055,0.558471124,30,Distance between two zipcodes in miles
60609,Distance To Work,60645,,13.89,0.44524323,35,Distance between two zipcodes in miles
60610,Distance To Work,60645,,8.017,0.679806694,21,Distance between two zipcodes in miles
60612,Distance To Work,60645,,8.972,0.64166467,25,Distance between two zipcodes in miles
60613,Distance To Work,60645,,4.625,0.815280773,10,Distance between two zipcodes in miles
60614,Distance To Work,60645,,6.544,0.738637271,14,Distance between two zipcodes in miles
60615,Distance To Work,60645,,14.562,0.418404026,36,Distance between two zipcodes in miles
60616,Distance To Work,60645,,12.275,0.509745187,32,Distance between two zipcodes in miles
60617,Distance To Work,60645,,20.63,0.1760524,46,Distance between two zipcodes in miles
60618,Distance To Work,60645,,4.173,0.833333333,8,Distance between two zipcodes in miles
60619,Distance To Work,60645,,19.086,0.237718668,45,Distance between two zipcodes in miles
60620,Distance To Work,60645,,18.699,0.253175174,44,Distance between two zipcodes in miles
60621,Distance To Work,60645,,16.082,0.357696302,39,Distance between two zipcodes in miles
60622,Distance To Work,60645,,7.592,0.696780893,19,Distance between two zipcodes in miles
60623,Distance To Work,60645,,11.834,0.527358415,31,Distance between two zipcodes in miles
60624,Distance To Work,60645,,9.104,0.636392683,26,Distance between two zipcodes in miles
60625,Distance To Work,60645,,2.808,0.887850467,5,Distance between two zipcodes in miles
60626,Distance To Work,60645,,1.029,0.958902468,2,Distance between two zipcodes in miles
60628,Distance To Work,60645,,22.379,0.106198578,49,Distance between two zipcodes in miles
60629,Distance To Work,60645,,15.882,0.36568416,37,Distance between two zipcodes in miles
60630,Distance To Work,60645,,4.54,0.818675613,9,Distance between two zipcodes in miles
60631,Distance To Work,60645,,6.728,0.731288442,15,Distance between two zipcodes in miles
60632,Distance To Work,60645,,13.113,0.47627606,33,Distance between two zipcodes in miles
60633,Distance To Work,60645,,24.406,0.025241633,50,Distance between two zipcodes in miles
60634,Distance To Work,60645,,7.439,0.702891605,18,Distance between two zipcodes in miles
60636,Distance To Work,60645,,15.907,0.364685678,38,Distance between two zipcodes in miles
60637,Distance To Work,60645,,16.538,0.339483984,41,Distance between two zipcodes in miles
60638,Distance To Work,60645,,16.401,0.344955667,40,Distance between two zipcodes in miles
60639,Distance To Work,60645,,7.182,0.713156003,16,Distance between two zipcodes in miles
60640,Distance To Work,60645,,3.163,0.873672019,6,Distance between two zipcodes in miles
60641,Distance To Work,60645,,5.167,0.793633677,12,Distance between two zipcodes in miles
60642,Distance To Work,60645,,7.748,0.690550363,20,Distance between two zipcodes in miles
60643,Distance To Work,60645,,21.451,0.143262241,48,Distance between two zipcodes in miles
60644,Distance To Work,60645,,9.67,0.613787044,28,Distance between two zipcodes in miles
60645,Distance To Work,60645,,0,1,1,Distance between two zipcodes in miles
60646,Distance To Work,60645,,3.669,0.853462737,7,Distance between two zipcodes in miles
60647,Distance To Work,60645,,6.233,0.751058391,13,Distance between two zipcodes in miles
60649,Distance To Work,60645,,17.869,0.286324786,42,Distance between two zipcodes in miles
60651,Distance To Work,60645,,8.017,0.679806694,21,Distance between two zipcodes in miles
60652,Distance To Work,60645,,17.974,0.282131161,43,Distance between two zipcodes in miles
60653,Distance To Work,60645,,13.746,0.450994488,34,Distance between two zipcodes in miles
60654,Distance To Work,60645,,8.673,0.653606518,23,Distance between two zipcodes in miles
60655,Distance To Work,60645,,21.42,0.144500359,47,Distance between two zipcodes in miles
60656,Distance To Work,60645,,7.241,0.710799585,17,Distance between two zipcodes in miles
60657,Distance To Work,60645,,5.072,0.79742791,11,Distance between two zipcodes in miles
60659,Distance To Work,60645,,1.473,0.941169422,3,Distance between two zipcodes in miles
60660,Distance To Work,60645,,2.583,0.896836808,4,Distance between two zipcodes in miles
60707,Distance To Work,60645,,8.763,0.650011982,24,Distance between two zipcodes in miles
