GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,,,,HD01_VD26,,,,HC01_EST_VC35,HC02_EST_VC35,HC03_EST_VC35,HC01_EST_VC36,HC01_EST_VC37,HC01_EST_VC38,HC01_EST_VC39,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_MOE_VC55,HC02_EST_VC55,HC01_EST_VC02,HC02_EST_VC02,HC05_EST_VC02,HC01_EST_VC03,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC15,HC01_EST_VC17,HC01_EST_VC18,HC01_EST_VC20
Id,Id2,Geography,Estimate; Total:,Estimate; Male:,m_lt_ql_19,m_20_69,m_70_and_over,Estimate; Female:,f_lt_ql_19,f_20_69,f_70_and_over,Total; Estimate; SUMMARY INDICATORS - Median age (years),Male; Estimate; SUMMARY INDICATORS - Median age (years),Female; Estimate; SUMMARY INDICATORS - Median age (years),Total; Estimate; SUMMARY INDICATORS - Sex ratio (males per 100 females),Total; Estimate; SUMMARY INDICATORS - Age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Old-age dependency ratio,Total; Estimate; SUMMARY INDICATORS - Child dependency ratio,Total; Estimate; Workers 16 years and over,"Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Car, truck, or van",Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Public transportation (excluding taxicab),Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Walked,Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Bicycle,"Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Taxicab, motorcycle, or other means",Total; Estimate; MEANS OF TRANSPORTATION TO WORK - Worked at home,Total; Margin of Error; TRAVEL TIME TO WORK - Mean travel time to work (minutes),Male; Estimate; TRAVEL TIME TO WORK - Mean travel time to work (minutes),Total; Estimate; Total households,Married-couple family household; Estimate; Total households,Nonfamily household; Estimate; Total households,Total; Estimate; Average household size,Total; Estimate; FAMILIES - Total families,Total; Estimate; FAMILIES - Average family size,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - Under 6 years only,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - Under 6 years and 6 to 17 years,Total; Estimate; AGE OF OWN CHILDREN - Households with own children of the householder under 18 years - 6 to 17 years only,Total; Estimate; Total households,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Households with one or more people under 18 years,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Households with one or more people 60 years and over,Total; Estimate; Total households - SELECTED HOUSEHOLDS BY TYPE - Householder living alone - 65 years and over
8600000US60912,60912,ZCTA5 60912,449,240,77,131,32,209,32,143,34,46.9,49.8,46.7,114.8,72.7,38.8,33.8,181,89,0.6,3.3,0,0,7.2,3.6,30.1,186,82,60,2.41,126,2.82,44,0,20.5,79.5,186,24.2,52.7,14
8600000US60913,60913,ZCTA5 60913,1398,694,111,532,51,704,116,495,93,51.4,49.7,52.6,98.6,52,30.5,21.4,607,94.7,0,1.2,0.7,0.5,3,6,41.2,605,393,176,2.31,429,2.72,102,44.1,20.6,35.3,605,17.5,42.6,15.5
8600000US60914,60914,ZCTA5 60914,29186,13699,4152,8388,1159,15487,4251,9749,1487,34.3,33.5,35,88.5,56.8,20.4,36.4,14005,92.1,0.7,3.2,0.3,0.8,2.8,1.6,26.6,10193,5446,3032,2.61,7161,3.12,3210,22.2,16.1,61.7,10193,35.2,33.7,8.7
8600000US60915,60915,ZCTA5 60915,10315,5367,1692,3310,365,4948,1079,3264,605,33.8,31.4,37.6,108.5,62.3,23,39.3,5126,94.9,0.3,0.9,0.6,0.9,2.4,1.9,21.9,4030,1845,1429,2.52,2601,3.11,1194,27.7,24.8,47.5,4030,31.6,35.7,9.7
8600000US60917,60917,ZCTA5 60917,571,287,99,177,11,284,91,168,25,35,34.6,35.6,101.1,68.4,14.5,54,251,97.6,0,0.4,0,0,2,2.8,23.1,191,114,52,2.99,139,3.6,63,28.6,34.9,36.5,191,40.3,28.3,9.4
8600000US60918,60918,ZCTA5 60918,810,442,85,287,70,368,45,238,85,51.5,51.5,51.5,120.1,61,38.4,22.7,419,96.9,0,1.4,0,0,1.7,7.9,31.8,371,207,118,2.18,253,2.61,81,34.6,17.3,48.1,371,22.4,55,17.5
8600000US60919,60919,ZCTA5 60919,524,291,54,207,30,233,37,154,42,45.5,41.9,46.8,124.9,48.9,25.6,23.3,237,89.9,0,7.2,2.5,0,0.4,4.5,33.4,208,110,63,2.52,145,2.86,42,23.8,14.3,61.9,208,26,40.4,8.2
8600000US60920,60920,ZCTA5 60920,129,56,11,43,2,73,23,49,1,30.8,36,29.3,76.7,51.8,11.8,40,59,96.6,0,0,0,3.4,0,6.6,38.3,51,22,17,2.53,34,2.85,20,35,20,45,51,39.2,27.5,5.9
8600000US60921,60921,ZCTA5 60921,1252,637,177,405,55,615,132,405,78,36.5,33.8,44.3,103.6,64.7,27,37.8,503,79.3,1.2,12.7,1.2,2,3.6,3.6,19,566,285,193,2.21,373,2.7,157,27.4,34.4,38.2,566,27.7,37.3,12.4
8600000US60922,60922,ZCTA5 60922,2295,1120,352,677,91,1175,343,717,115,36.9,37.8,36.5,95.3,74.9,25.1,49.8,950,96.5,0,1.2,0,0,2.3,2.3,23.3,850,491,219,2.7,631,3.09,312,27.9,19.9,52.2,850,38.6,36,11.8
8600000US60924,60924,ZCTA5 60924,1535,760,185,476,99,775,203,439,133,48.3,45.2,51.1,98.1,95.5,48,47.5,702,84.5,0.9,5.3,0,0,9.4,2.8,21.4,662,386,219,2.29,443,2.89,156,17.9,30.8,51.3,662,26.6,54.8,17.8
8600000US60926,60926,ZCTA5 60926,9,2,0,2,0,7,0,4,3,53.3,-,52.5,28.6,50,50,-,6,100,0,0,0,0,0,N,N,7,1,6,1.29,1,3,0,-,-,-,7,0,42.9,42.9
8600000US60927,60927,ZCTA5 60927,2149,1121,353,607,161,1028,228,648,152,43.5,37.6,45.5,109,81.5,37.1,44.4,1049,84.4,0,4.4,0.3,2.4,8.6,2.7,23.8,804,486,241,2.59,563,3.12,224,21,36.6,42.4,804,29.4,41,11.6
8600000US60928,60928,ZCTA5 60928,799,367,116,199,52,432,90,267,75,41.3,38.3,43.5,85,77.2,35.7,41.5,411,90.3,0,4.4,0,1,4.4,2.9,25.5,310,186,66,2.58,244,2.81,94,29.8,8.5,61.7,310,34.8,41.3,8.4
8600000US60929,60929,ZCTA5 60929,961,426,130,266,30,535,206,272,57,28.2,28.2,27.8,79.6,72.2,21.7,50.5,405,90.6,0,5.9,0,0.5,3,6.4,32.9,351,157,133,2.74,218,3.61,88,8,39.8,52.3,351,28.8,39.9,15.7
8600000US60930,60930,ZCTA5 60930,930,414,116,229,69,516,145,237,134,40.6,40.3,41.1,80.2,117.8,60.2,57.6,354,92.7,0,3.4,0,0,4,4,23.9,332,195,120,2.53,212,3.33,122,21.3,16.4,62.3,332,39.5,47,21.1
8600000US60931,60931,ZCTA5 60931,506,257,56,185,16,249,61,154,34,42.7,43.6,41.8,103.2,65.4,29.1,36.3,229,92.1,0,2.6,0,0.9,4.4,7.6,24.7,213,121,75,2.38,138,2.96,53,18.9,7.5,73.6,213,28.6,43.7,18.3
8600000US60932,60932,ZCTA5 60932,80,43,15,28,0,37,0,37,0,49.2,22.5,49.8,116.2,60,30,30,50,64,0,36,0,0,0,N,N,36,27,9,2.22,27,2.63,11,100,0,0,36,30.6,19.4,0
8600000US60933,60933,ZCTA5 60933,250,135,34,86,15,115,26,65,24,47.6,46.8,50.5,117.4,76.1,40.8,35.2,102,98,0,0,0,2,0,6.3,22.3,110,68,26,2.27,84,2.57,30,16.7,6.7,76.7,110,27.3,48.2,11.8
8600000US60934,60934,ZCTA5 60934,215,116,34,80,2,99,29,66,4,34.3,33.5,34.5,117.2,68,21.1,46.9,111,92.8,0,3.6,0,0.9,2.7,5.2,24.4,89,44,24,2.42,65,2.86,35,17.1,45.7,37.1,89,40.4,41.6,11.2
8600000US60935,60935,ZCTA5 60935,1107,584,179,385,20,523,156,342,25,38.9,38.6,41.3,111.7,55.3,14.2,41.1,474,97.9,0,0,0,1.3,0.8,5.8,48.1,349,277,41,3.17,308,3.39,132,5.3,17.4,77.3,349,45.3,38.4,6
8600000US60936,60936,ZCTA5 60936,4167,1970,581,1120,269,2197,513,1272,412,41.9,40.7,44,89.7,80.5,37.6,42.9,1855,87.5,0,5.7,1.6,0.3,5,2.6,20.5,1763,891,697,2.31,1066,3,477,26,18.2,55.8,1763,28.7,42.3,18.7
8600000US60938,60938,ZCTA5 60938,2037,968,191,643,134,1069,272,581,216,45.4,45.5,45.1,90.6,77.6,40.5,37.1,881,88.4,0.1,5.2,2.7,1.5,2,3.4,22.2,829,394,317,2.37,512,2.91,219,31.1,18.3,50.7,829,28,46.7,17
8600000US60940,60940,ZCTA5 60940,3536,1796,467,1133,196,1740,419,1135,186,40.8,39.5,42.4,103.2,60.1,23.9,36.2,1638,89.7,0.8,3.5,0.7,1.2,4.1,3.5,32.8,1242,793,352,2.84,890,3.41,386,18.4,29,52.6,1242,33,40.6,10.1
8600000US60941,60941,ZCTA5 60941,1819,935,235,620,80,884,198,521,165,45.1,43,49.5,105.8,81.9,42.2,39.7,804,86.9,1,4.2,0,2.9,5,2.2,22.9,784,402,269,2.31,515,2.92,174,16.1,24.1,59.8,784,23.1,49.5,19
8600000US60942,60942,ZCTA5 60942,5901,2897,628,1893,376,3004,722,1810,472,43.9,39.5,47.2,96.4,71.3,34.1,37.2,2379,90.8,0.7,4.9,0,0.3,3.2,4,29.1,2615,1231,1093,2.23,1522,2.93,498,12.9,41.8,45.4,2615,21,39.8,16.3
8600000US60945,60945,ZCTA5 60945,163,86,20,57,9,77,9,52,16,50.8,50,53.8,111.7,68,47.4,20.6,79,91.1,0,7.6,0,1.3,0,15.5,37,78,33,29,2.09,49,2.57,13,30.8,23.1,46.2,78,16.7,59,23.1
8600000US60946,60946,ZCTA5 60946,386,197,22,163,12,189,52,126,11,43.2,44.8,37.2,104.2,52,24,28,191,85.9,0,1.6,0,0,12.6,6.6,31,165,100,53,2.34,112,2.71,39,41,2.6,56.4,165,25.5,37,8.5
8600000US60948,60948,ZCTA5 60948,1654,828,283,453,92,826,211,499,116,40.9,35.7,44.9,100.2,88.6,36.9,51.7,736,92,0,1.9,0,0,6.1,2.6,29,666,372,201,2.48,465,2.97,201,12.4,33.8,53.7,666,30.9,45,10.2
8600000US60949,60949,ZCTA5 60949,541,270,73,176,21,271,84,158,29,35.1,37.3,30.5,99.6,64.9,21,43.9,228,98.7,0,1.3,0,0,0,3.2,28.1,209,67,86,2.59,123,3.29,60,33.3,25,41.7,209,34.9,34.9,16.7
8600000US60950,60950,ZCTA5 60950,11865,5930,1521,3630,779,5935,1442,3739,754,43.3,44,42.9,99.9,73,32.8,40.2,5720,92.9,1.6,1.6,0,0,4,3.1,37.2,4487,2483,1320,2.54,3167,2.97,1306,12.6,19.4,68,4487,31.5,37.9,9.3
8600000US60951,60951,ZCTA5 60951,760,403,96,263,44,357,66,260,31,47.1,47.8,46.5,112.9,51.1,22.7,28.4,387,88.4,0,0,0,2.1,9.6,3.7,36,305,180,89,2.49,216,2.86,75,6.7,10.7,82.7,305,28.9,39.7,6.2
8600000US60952,60952,ZCTA5 60952,704,316,95,190,31,388,158,185,45,36.3,38.6,34.1,81.4,108.3,34.6,73.7,270,95.6,0,1.9,0,0.4,2.2,4.2,25.9,254,144,62,2.77,192,3.15,86,29.1,24.4,46.5,254,36.6,43.3,9.1
8600000US60953,60953,ZCTA5 60953,2455,1211,312,743,156,1244,279,775,190,44.8,44,46,97.3,69.8,32.6,37.1,1083,91.6,0,2.8,0,0,5.6,2.8,20.9,1052,471,320,2.33,732,2.78,238,7.6,12.2,80.3,1052,28.4,43.3,15.5
8600000US60954,60954,ZCTA5 60954,6113,3180,704,2104,372,2933,725,1852,356,41.7,39.6,43,108.4,61.3,25.9,35.4,2600,88,0,4.8,0.3,3.5,3.3,3.4,28.9,2131,1145,648,2.66,1483,3.14,497,18.3,17.3,64.4,2131,28.4,38.1,8.5
8600000US60955,60955,ZCTA5 60955,1764,931,241,592,98,833,218,503,112,40.1,40.6,39.5,111.8,69.8,30.3,39.5,867,91.6,0,2,0.8,0.8,4.8,2.4,18.3,687,392,189,2.51,498,2.9,231,12.1,17.7,70.1,687,34.9,41,13.1
8600000US60957,60957,ZCTA5 60957,5436,2716,740,1719,257,2720,528,1623,569,46,38.9,49.8,99.9,73.2,35.6,37.6,2482,89.6,0.1,4,0.6,0.7,4.9,2.5,22.7,2238,1024,828,2.31,1410,2.93,565,17.3,22.7,60,2238,28.6,42.9,14.7
8600000US60958,60958,ZCTA5 60958,2208,986,334,546,106,1222,321,749,152,37.8,33,41.8,80.7,80.1,33.6,46.5,576,90.6,0,0.5,0.3,7.8,0.7,4.7,27.4,856,211,352,2.58,504,3.43,193,11.4,5.2,83.4,856,30.1,46.5,13.4
8600000US60959,60959,ZCTA5 60959,1131,549,130,346,73,582,151,339,92,42.8,42.2,43.8,94.3,66.3,30.4,35.9,525,85.5,0,8,0,1.7,4.8,3.9,23.7,440,228,132,2.46,308,2.96,108,25,13.9,61.1,440,30.5,38.6,12.5
8600000US60960,60960,ZCTA5 60960,1119,590,165,407,18,529,102,330,97,44.2,42.4,49,111.5,49.6,21.9,27.7,536,89.6,0,7.6,1.3,0,1.5,3.4,18.3,400,203,140,2.8,260,3.41,92,9.8,9.8,80.4,400,26.5,48.3,5.8
8600000US60961,60961,ZCTA5 60961,818,416,126,228,62,402,109,247,46,39.5,40,39.2,103.5,92.5,39.1,53.4,365,83.6,0,0,0,12.1,4.4,2.3,22.9,300,204,92,2.73,208,3.22,80,11.3,18.8,70,300,35,39.3,11.3
8600000US60962,60962,ZCTA5 60962,536,305,95,181,29,231,71,131,29,37.3,38.5,37.1,132,70.2,23.2,47,227,92.1,0,0.9,0,0,7,4,25.9,226,100,98,2.37,128,3.31,59,22,23.7,54.2,226,27,32.3,21.2
8600000US60963,60963,ZCTA5 60963,2186,1159,353,721,85,1027,283,625,119,36.5,36.2,37.1,112.9,72.9,25.1,47.9,1008,94.9,0,1,0,1.2,2.9,2.7,27.2,784,480,197,2.79,587,3.3,275,13.5,24.7,61.8,784,36.4,35.1,10.7
8600000US60964,60964,ZCTA5 60964,5209,2550,699,1584,267,2659,665,1652,342,41.3,40.7,42.1,95.9,72,29.8,42.2,2286,95.5,0.6,1.2,0,0,2.8,1.5,24.4,1946,1087,529,2.67,1417,3.14,535,20.7,21.5,57.8,1946,32.8,42,10.9
8600000US60966,60966,ZCTA5 60966,1524,763,239,444,80,761,160,501,100,38.9,36.6,43,100.3,78.9,33.9,45,591,93.6,0.7,0.2,0.8,2.9,1.9,6.9,36.3,622,264,216,2.41,406,2.8,193,29.5,18.7,51.8,622,36.5,43.7,12.9
8600000US60968,60968,ZCTA5 60968,354,171,33,102,36,183,35,144,4,55.2,57.1,54.8,93.4,61.6,34.7,26.9,204,90.2,0,1.5,0,0,8.3,4.5,19.3,159,65,80,2.23,79,2.62,13,46.2,15.4,38.5,159,20.1,62.3,6.9
8600000US60969,60969,ZCTA5 60969,32,17,8,8,1,15,4,10,1,30.4,26.5,30.8,113.3,88.2,17.6,70.6,14,78.6,0,14.3,0,7.1,0,18.3,33.9,11,9,1,2.91,10,3,6,66.7,16.7,16.7,11,54.5,45.5,9.1
8600000US60970,60970,ZCTA5 60970,7046,3111,621,2064,426,3935,880,2266,789,48.6,48,49.6,79.1,70.6,38.2,32.4,3158,85.5,0.1,2.6,2,3.1,6.7,2.9,25.1,3146,1485,1203,2.19,1943,2.76,665,34.7,21.7,43.6,3146,22.6,46.9,17.3
8600000US60973,60973,ZCTA5 60973,448,220,53,151,16,228,61,138,29,34.8,39.4,33.7,96.5,84.4,39.9,44.4,222,98.2,0,0.9,0,0,0.9,5.8,25.9,188,110,42,2.38,146,2.67,38,15.8,57.9,26.3,188,22.9,46.3,16.5
8600000US60974,60974,ZCTA5 60974,385,194,62,89,43,191,44,135,12,46.2,41.7,50.2,101.6,110.4,59,51.4,137,97.8,0,1.5,0,0.7,0,6.5,34.2,163,95,47,2.36,116,2.77,41,17.1,7.3,75.6,163,28.2,50.9,14.1
8600000US61001,61001,ZCTA5 61001,1035,559,105,373,81,476,70,333,73,54.7,52.9,55.3,117.4,54.9,33.1,21.9,452,83.6,0,3.8,0,2.9,9.7,8.7,33.7,481,318,123,2.15,358,2.4,81,30.9,19.8,49.4,481,17.7,45.7,6
8600000US61006,61006,ZCTA5 61006,1777,887,176,570,141,890,206,559,125,44.4,45.3,43.4,99.7,64.7,31,33.6,852,89.3,0.4,4.3,0,0,6,2.5,21.2,748,382,242,2.35,506,2.77,172,10.5,33.7,55.8,748,24.6,42.2,12.3
8600000US61007,61007,ZCTA5 61007,501,276,58,176,42,225,20,166,39,50.7,47.6,53.3,122.7,60.6,38.5,22.1,244,80.3,0,0,0,4.1,15.6,3.8,21.5,235,138,83,2.13,152,2.65,49,0,0,100,235,20.9,42.1,12.3
8600000US61008,61008,ZCTA5 61008,34552,16796,4759,10662,1375,17756,5254,10688,1814,38.7,38.2,39.3,94.6,67.2,23.5,43.7,15586,94.6,0.1,0.9,0.1,0.2,4.2,1.5,30.7,12131,6707,3168,2.82,8963,3.33,4353,17.1,16.3,66.6,12131,39.1,36.7,11.1
8600000US61010,61010,ZCTA5 61010,7897,3832,1069,2459,304,4065,1105,2614,346,40.1,38.3,41,94.3,58.7,18.4,40.3,4092,94.2,0,1.6,0.4,0.9,2.9,2.6,30.4,2927,1766,860,2.67,2067,3.18,969,17.4,17.6,64.9,2927,35.3,31.5,8.4
8600000US61011,61011,ZCTA5 61011,2357,1244,247,869,128,1113,195,786,132,50.5,48.9,50.7,111.8,54.1,27.8,26.3,1228,87.9,0,1.3,0,3.1,7.7,8,38.4,898,649,147,2.62,751,2.85,219,19.2,16,64.8,898,26.3,41,4.2
8600000US61012,61012,ZCTA5 61012,2711,1502,494,927,81,1209,344,762,103,35,28.8,41.2,124.2,58.7,14.9,43.9,1253,89.4,0,4.9,1.3,0,4.4,2.5,26.5,862,456,238,3.15,624,3.7,322,9,18.9,72,862,42,25.8,6.6
8600000US61013,61013,ZCTA5 61013,476,224,47,137,40,252,38,179,35,53.1,52.5,53.2,88.9,58.1,35.9,22.3,254,86.2,3.9,1.6,0,0.8,7.5,1.9,19.9,196,123,60,2.43,136,2.74,31,22.6,38.7,38.7,196,18.4,53.6,8.2
8600000US61014,61014,ZCTA5 61014,1377,678,136,427,115,699,229,386,84,36.8,44.5,32.9,97,77.9,34.2,43.7,661,93.8,0,3.9,0.5,0,1.8,2.1,23.1,540,309,130,2.55,410,2.8,189,36.5,24.3,39.2,540,36.7,44.6,7.6
8600000US61015,61015,ZCTA5 61015,780,410,69,309,32,370,119,228,23,49.5,52.3,33.2,110.8,51.2,17.8,33.3,392,97.2,0,0,0,0,2.8,3.9,24.2,330,156,64,2.36,266,2.32,121,2.5,15.7,81.8,330,37,38.8,4.8
8600000US61016,61016,ZCTA5 61016,4727,2380,424,1678,278,2347,384,1667,296,51.7,48.7,53.2,101.4,60,35.3,24.7,2444,96.2,0,0,0,0.8,3,2,21.5,2077,1200,675,2.28,1402,2.67,334,17.4,12.3,70.4,2077,22.5,48.2,9.7
8600000US61018,61018,ZCTA5 61018,926,437,118,277,42,489,122,338,29,41.6,41.9,40.9,89.4,56.4,22.8,33.6,469,88.7,0,0.6,0,0,10.7,3.8,22.2,376,203,82,2.46,294,2.75,98,42.9,11.2,45.9,376,32.7,37,7.7
8600000US61019,61019,ZCTA5 61019,3429,1707,414,950,343,1722,411,988,323,50.3,51.6,49.1,99.1,112.8,65.2,47.6,1425,92.7,0.6,0.9,0,4.6,1.1,4.7,43.7,1457,873,479,2.35,978,2.89,313,19.2,15.3,65.5,1457,23.1,55,15.6
8600000US61020,61020,ZCTA5 61020,3255,1656,566,1030,60,1599,581,935,83,33.2,33.9,31,103.6,64.1,10.5,53.7,1422,96.1,0,0.2,0,0.4,3.3,3.1,35.9,997,676,201,3.26,796,3.66,465,15.5,25.8,58.7,997,49,19.1,2
8600000US61021,61021,ZCTA5 61021,23138,12688,2572,8889,1227,10450,2283,6566,1601,42.7,40.5,45.3,121.4,54.2,25.1,29,9833,93.3,0.4,1,0.2,1.4,3.8,1.6,23.6,8861,4561,3118,2.29,5743,2.75,2332,26.6,18.3,55.1,8861,28.6,39.9,13.5
8600000US61024,61024,ZCTA5 61024,2402,1181,170,892,119,1221,290,738,193,46,46.1,45.9,96.7,55.4,31.8,23.5,1132,87.8,2.7,2.7,0,3.5,3.2,2.5,27,982,570,314,2.36,668,2.9,243,31.7,6.2,62.1,982,26.6,38.2,10.1
8600000US61025,61025,ZCTA5 61025,4788,2520,675,1543,302,2268,417,1491,360,43.8,40.1,46,111.1,73.2,35.6,37.6,2515,97,0.2,1.6,0,0,1.2,4.9,18.1,2035,1199,651,2.35,1384,2.84,589,25.8,18.2,56,2035,30.4,43.9,12.2
8600000US61027,61027,ZCTA5 61027,8,0,0,0,0,8,0,0,8,-,-,-,-,-,-,-,0,-,-,-,-,-,-,**,-,8,0,8,-,0,-,0,-,-,-,8,0,100,100
8600000US61028,61028,ZCTA5 61028,2151,1119,221,724,174,1032,214,589,229,47.5,45.8,50,108.4,85.9,50.8,35.1,1021,87,0,2.4,0,0,10.6,2.4,24,1000,446,427,2.11,573,2.79,220,25.5,9.5,65,1000,23.5,52,13.4
8600000US61030,61030,ZCTA5 61030,2462,1189,300,778,111,1273,384,725,164,41.6,42.2,40.8,93.4,72.4,27.2,45.2,1146,84.3,0.3,4.7,0,1.8,8.9,3.8,28.9,996,502,343,2.47,653,3.08,293,10.9,26.3,62.8,996,31.5,39.3,17.8
8600000US61031,61031,ZCTA5 61031,1629,784,227,415,142,845,278,419,148,44.2,44.5,43.3,92.8,123.8,58.1,65.7,640,89.8,0.3,5,0.8,2.3,1.7,3.6,29.8,585,333,194,2.59,391,3.25,153,29.4,34,36.6,585,30.9,47.2,16.9
8600000US61032,61032,ZCTA5 61032,30695,14451,3584,9050,1817,16244,3660,9711,2873,44.4,43.4,45.3,89,75.2,37.1,38,13342,89.3,0.5,3.1,0.7,2,4.4,1,21.8,13219,5553,5226,2.27,7993,2.88,3122,26.2,14.8,59,13219,26.4,43.9,15.5
8600000US61036,61036,ZCTA5 61036,6607,3098,647,1935,516,3509,746,2163,600,53.6,53.7,53.4,88.3,90,54.8,35.2,3109,87.7,2.1,3.3,0,0.5,6.4,2,19.1,2739,1794,766,2.37,1973,2.8,427,9.6,38.4,52,2739,18.6,57.6,12.5
8600000US61037,61037,ZCTA5 61037,134,63,0,53,10,71,20,41,10,60.3,60.8,59.5,88.7,81.1,54.1,27,84,100,0,0,0,0,0,8,18.2,52,52,0,2.58,52,2.58,10,0,100,0,52,19.2,80.8,0
8600000US61038,61038,ZCTA5 61038,975,513,85,370,58,462,51,334,77,53.5,53.1,55.9,111,66.4,43.9,22.5,397,100,0,0,0,0,0,7.9,29.7,394,272,97,2.47,297,2.84,50,0,22,78,394,16.8,50.5,3.6
8600000US61039,61039,ZCTA5 61039,960,521,173,319,29,439,53,359,27,35.5,32.5,39.1,118.7,44.4,15.6,28.7,550,92.9,0,6,0.4,0.5,0.2,3.9,30,371,214,91,2.59,280,3.04,93,15.1,22.6,62.4,371,26.4,27.8,3.5
8600000US61041,61041,ZCTA5 61041,997,513,92,336,85,484,81,313,90,51.4,50.8,54.4,106,66.2,40.7,25.5,465,89,1.5,1.7,0,0,7.7,5.7,24.8,518,198,254,1.92,264,2.62,83,8.4,9.6,81.9,518,16.8,48.5,15.1
8600000US61042,61042,ZCTA5 61042,468,262,48,193,21,206,42,126,38,39.2,33.9,49.1,127.2,49.5,22.4,27.2,228,86,0,0.9,0,10.5,2.6,4.8,24,240,88,124,1.95,116,2.65,44,59.1,9.1,31.8,240,24.6,31.7,14.2
8600000US61043,61043,ZCTA5 61043,100,60,7,45,8,40,7,22,11,49.5,46.5,53.5,150,66.7,43.3,23.3,47,91.5,0,8.5,0,0,0,14.4,39.1,37,26,3,2.7,34,2.71,5,0,100,0,37,13.5,51.4,0
8600000US61044,61044,ZCTA5 61044,316,140,37,94,9,176,69,99,8,36.6,43.8,29.4,79.5,66.3,10.5,55.8,192,92.7,4.7,0,0,0,2.6,3.4,22.5,119,78,28,2.66,91,3.16,47,23.4,0,76.6,119,39.5,27.7,0
8600000US61046,61046,ZCTA5 61046,2626,1278,256,795,227,1348,322,772,254,50.7,51.6,49.6,94.8,87,49.3,37.7,1131,86.6,2.1,2.7,0,0.4,8.2,2.6,21.8,1181,683,395,2.21,786,2.72,243,18.9,20.6,60.5,1181,22.9,50.6,10.2
8600000US61047,61047,ZCTA5 61047,2051,985,226,563,196,1066,232,660,174,48.2,51,46.1,92.4,81.5,42,39.5,863,94.4,0,0.5,0,0.6,4.5,6.7,38.4,850,523,226,2.41,624,2.8,203,17.7,17.7,64.5,850,25.2,49.8,14.5
8600000US61048,61048,ZCTA5 61048,3949,1941,431,1247,263,2008,488,1232,288,45,46.8,44.1,96.7,73,35.5,37.5,1967,91.8,0,2.4,0.7,0.4,4.7,2,21.4,1638,928,528,2.36,1110,2.89,381,11.8,23.6,64.6,1638,25.7,41.1,13.9
8600000US61049,61049,ZCTA5 61049,568,296,91,192,13,272,65,157,50,37.6,31.7,44.1,108.8,63.2,25,38.2,284,95.1,0,4.2,0,0,0.7,3.4,28.9,211,118,65,2.69,146,3.33,65,32.3,9.2,58.5,211,34.6,40.3,21.3
8600000US61050,61050,ZCTA5 61050,475,257,50,187,20,218,37,171,10,37,33.6,48.5,117.9,53.2,25.2,28.1,228,86.8,0,0,0,0,13.2,4.4,20.3,183,112,41,2.6,142,2.99,40,0,45,55,183,21.9,27.9,2.7
8600000US61051,61051,ZCTA5 61051,1644,836,219,541,76,808,177,522,109,41.8,41.4,42.1,103.5,58.2,25.6,32.6,775,95.4,0.1,1.5,0.4,1.5,1,2.6,22.2,705,362,292,2.32,413,2.9,157,21.7,28,50.3,705,24.4,39,14.9
8600000US61052,61052,ZCTA5 61052,963,496,98,351,47,467,82,358,27,49.4,49.2,49.6,106.2,55.3,28.2,27.1,493,87.6,0,0.6,0,1,10.8,4,27.5,424,279,114,2.27,310,2.64,121,28.1,4.1,67.8,424,32.1,51.7,6.8
8600000US61053,61053,ZCTA5 61053,2644,1303,262,903,138,1341,264,870,207,50.8,49.3,52,97.2,69.7,40.6,29.1,1261,88.4,0,3.1,0,1.3,7.1,2.5,27.9,1205,624,427,2.09,778,2.55,259,27.8,8.5,63.7,1205,22.6,48.9,15.9
8600000US61054,61054,ZCTA5 61054,3868,1698,469,1082,147,2170,467,1300,403,45.6,41.3,47.9,78.2,69.6,34.3,35.3,1665,95.9,0,1.1,0,0.8,2.2,2.6,24.2,1715,715,741,2.18,974,2.82,428,14.3,10.7,75,1715,27.2,41.7,20.1
8600000US61057,61057,ZCTA5 61057,170,90,14,64,12,80,4,76,0,36.4,36.5,33.9,112.5,22.3,16.5,5.8,95,100,0,0,0,0,0,5.9,10.6,72,51,21,2.1,51,2.55,0,-,-,-,72,0,40.3,0
8600000US61059,61059,ZCTA5 61059,239,100,36,60,4,139,66,72,1,28.8,37.7,21.6,71.9,61.5,12.2,49.3,86,100,0,0,0,0,0,5.8,20.9,78,24,20,3.06,58,3.5,36,19.4,0,80.6,78,46.2,26.9,6.4
